CK,Cu
1.05900319,2.044395379
1.717612867,0
2.504634629,1.697058392
0,1.923001009
2.773797599,0.943395206
1.74421709,0
1.304457914,0
1.565701147,0.297086811
1.950254198,2.701128262
1.787571798,3.379257877
1.39566842,-0.143272547
2.193702571,0.627382629
3.144618209,1.517441388
2.552474171,1.800213065
1.379655771,0
2.442155706,0.863357563
2.196122808,0.929215116
1.680851501,-0.379201744
0,1.48218778
1.864396778,2.559950337
1.490495716,0
1.696375292,0.439181327
1.773177113,2.613930225
1.898969084,2.687495495
0,1.469000461
1.341216823,0
0.917624504,1.716769183
1.923794622,0.63380283
0.640138163,2.09782024
0,1.905319757
-0.216605301,2.01445259
0.550142165,2.196444295
0.648873556,2.143611777
0.702002512,1.630217074
0,1.708967756
2.03312591,0
0.315343418,1.607532855
0,1.479757022
1.760847944,0.061076839
2.246757969,0.608535463
0,1.312613562
0.612947763,2.212553375
0,1.424078395
1.177217321,1.818057495
0,1.570849497
0,2.007052936
0.615408724,1.891490665
1.306307014,0
1.74870433,0
0.620649078,1.925254476
0,1.356721133
0,1.372125011
0,1.733990637
1.340254303,0
1.225151376,1.945084196
0.817998978,1.777214766
1.386782374,0
1.820514427,2.524803152
0,1.469202746
1.20198685,1.99254418
0.647567042,1.909259144
2.581314912,3.238299434
0,1.637221793
0.372410269,1.830982529
0.314457912,1.889189941
2.113114965,3.071278157
2.173619323,1.430824863
2.32725168,1.579005427
0.947942304,1.949348103
0,1.913690639
3.055472027,1.651030051
2.475742976,1.745514305
0,1.663488247
0.583157028,1.441034896
2.04697357,2.870018395
1.945791922,0.342443032
2.462871704,0.831212559
0.378079996,1.436645507
1.94715729,2.748084839
2.13936514,2.767076177
1.842850407,2.619006568
0.873271158,1.7980627
0.829834671,2.453674982
2.009525631,0
1.002305593,1.686104717
0,1.58555008
1.577094323,2.289660355
0.470614866,1.734828879
0.933280228,1.695352972
1.696724269,0
0,1.328155581
1.391191079,0
0.792812079,1.930911116
0.646669281,1.493968699
1.402091703,-0.143272547
2.469767225,3.113581774
2.201576133,2.890565534
1.726362179,0.492556531
0,1.373379665
0.616894419,1.599174687
1.61739636,0
0,1.434873771
0.515427086,2.184961393
0,1.90203091
1.722490061,3.335664
1.8785786,0.861605254
2.192109785,1.225454624
1.574335601,0
1.440880191,0
0.814679638,1.658627837
1.845293253,0.74331353
0,1.71360436
0,1.498223306
0,1.462825762
0,1.349630347
1.671902312,1.056908105
0.465927201,1.823113104
0,1.878552119
0.674919814,2.546782852
1.988269978,1.132284497
1.527726279,2.58198464
0,1.347354067
0.422841907,1.727050377
1.195606018,2.152404596
2.020140876,0.395692256
0,1.505913718
1.527509242,0.038567118
2.263095015,0
0.067987192,2.023266065
0,1.331509571
-0.229926954,1.765161621
0.722426534,1.712204981
0.548409137,1.896876694
1.027465773,2.397606008
0.50950745,1.473623099
0,1.377451241
0,1.733650291
1.526180757,0
1.692509768,-0.199652253
0,1.690192309
2.545779528,1.626869406
1.17752554,1.89989042
0,1.807456798
0.844572095,2.224187308
1.336545216,0
0,1.679681089
1.632490303,-0.444302542
0,1.464457956
2.48080315,3.590402548
2.618151353,0
0,1.825166112
1.422935636,0
0,1.3134461
2.106023704,0.497937762
0.811999757,1.656626664
0.31163115,1.734823623
1.665207334,3.092846451
1.551670858,2.854543448
0,1.3571867
1.344423635,2.410749905
0,1.568493245
-0.537211165,1.952603506
0.793695078,1.71098152
0,1.432263819
1.658214898,2.953654279
1.669934199,0.032818713
0,1.970562055
1.071590786,3.430284786
1.15969608,2.5590721
1.850532355,0
1.922850095,-0.500682248
0.318146198,1.357639334
0.071380273,1.631168665
1.412371811,-0.444302542
1.857676992,2.620630834
0,2.201828787
0.974823313,1.74449177
0.617777065,2.205280604
0.077814945,1.40332057
0.547373444,1.511410067
1.479768813,0
0,1.934018973
0,1.40096407
0.50950745,2.205661985
1.922416676,2.826787405
1.26681085,2.64849664
1.434423061,0
2.4760782,0.941191939
1.039415165,1.810138687
1.614697884,0
0,1.335139723
1.058712367,2.1722249
1.131477847,2.585614132
0,1.415078027
0,1.337554458
0,1.796507719
2.097572602,0.674949721
0.789940376,1.991332224
1.736113351,0
0.867701073,1.819137314
-0.053835695,1.644670885
2.265092655,0
1.159040025,1.971705109
0,1.785841049
1.912946768,0.58405458
0,1.386655793
1.505196163,2.216624482
2.15059774,3.25179519
1.878651491,2.866265187
1.55036288,0.44981703
0,1.848844505
0,2.13015598
0,2.345496303
1.445601933,0
1.363131923,0.350997794
0,1.449131721
1.404383984,0
1.553739024,2.377301082
0.745174267,2.037562234
2.018520625,0.765955105
1.352611349,2.438998631
0,1.718246141
1.321502397,0
1.858610922,0
0,2.084531125
1.627330186,0
1.584151248,-0.500682248
1.32899508,3.015574763
0,1.540920165
0.644113086,1.796584721
0,1.308403767
0,1.304879795
0,1.487787699
0.614521246,1.530040412
0.986473797,2.198630938
1.876493524,1.012958027
1.478329821,2.136413368
0,1.475690038
0,1.432302205
1.255153923,2.046886365
1.615757978,0
0,2.219063424
0.728923633,1.848734797
1.149021236,2.366983936
3.978302681,3.351001009
0.165522166,1.792192579
0.25612065,1.691998683
1.861379904,0.707128603
0.513649642,1.450162588
0,1.837902055
-0.229926954,1.63561633
0,1.344009313
1.452366502,0.116173551
0.553404961,2.693180862
0,2.019455117
1.791518642,1.159017911
0,1.913353713
0.91898808,1.702484007
2.235634431,2.885837415
1.94374486,2.712449662
0,2.128665605
2.093992178,2.707272232
0.07447196,1.416276246
0.831868796,1.679146927
1.430078294,0
0,1.738762369
0.770350277,2.21489829
1.028696194,1.964846384
0.168234854,2.049776506
2.122099742,0.958679217
1.536837782,0
1.435996495,0
1.432618021,0
2.14105972,0
0.316227123,1.986271822
1.516444974,2.126398279
1.457156422,0
0.934671539,2.271670402
1.992266326,2.782276101
0,1.583733963
1.382136147,0
0,1.335628997
3.424541791,1.827736822
0,1.440572207
0.810870697,2.27441178
2.912935748,2.067260527
2.910978723,2.305287147
2.450975691,3.099081827
1.000782896,2.027097116
0.946666802,1.848872742
0.850610611,1.549278697
1.603322861,-0.199652253
0,1.395920174
0,1.412543322
1.429954566,0.456512274
1.395802311,0.54853601
0,1.751641978
1.784807403,2.810340377
1.712714364,2.403529231
0.084424695,1.790289952
0,2.576055775
1.645794317,0.703381644
1.481442398,0
0,1.460611308
0,1.502965605
1.377941392,0
1.439325133,0.221724985
1.434423061,0
1.382713672,2.825535371
2.130249397,3.381315893
2.822653218,1.787318757
0.549626689,1.676581704
1.200240177,2.33825509
1.210477066,1.855641886
-0.233042803,2.195282945
0.425718293,3.042608563
0,1.461925614
2.22665098,1.332799169
0.74737636,1.573488461
0,1.554627692
0.962125502,1.861403734
0.074747049,1.432693441
0.378981453,2.212145148
1.734863802,0
0.647567042,1.88161575
2.059625462,1.227694075
0,1.332232001
0.316227123,1.611529849
2.045504481,2.773996716
1.605100608,0
1.712907516,0
1.386004436,0
0.725250987,1.600301331
1.770774894,0.055620619
0,1.376232316
0,1.677993437
1.714624717,2.580445343
2.084338207,-0.078171748
0,1.350492029
0.725250987,1.989099986
1.625736655,0
0,1.996203771
0,1.610007505
1.647339097,0.907288713
1.484081727,0.191526535
2.932346699,1.922828165
1.061980199,1.911454967
2.361484944,3.001459158
0,1.462806169
1.22788039,2.31636867
1.458297534,0
0.249627033,1.506532941
0,2.625807852
1.55979968,-0.170548146
0,2.429280649
0.645843498,1.765320873
0,1.776083879
2.171032859,2.79604225
1.129411261,2.669286546
0.5549362,2.434138687
1.33868827,2.160332467
0,1.424701146
1.234260748,2.380711966
1.563324222,0.342443032
0.646256586,2.08892784
1.784184946,2.585938848
1.970395733,0
1.568570449,0
1.5912616,0
1.409199205,2.14416653
0,1.441801535
1.014490308,1.844842996
0.975279827,1.951397392
1.356773421,2.032318167
2.293365992,2.913246306
1.607640645,2.379793606
1.477301831,2.280670581
0.168234854,1.620734996
2.604589615,0
2.24858392,1.518256395
2.162557607,0
0.467287616,1.723153862
0.473807114,1.5323976
1.759780812,0.804965602
0,1.364168496
1.547226556,2.418266071
1.037987448,1.803316415
-0.53095695,1.338240809
1.419277052,2.333812712
1.873641652,1.097315472
1.861708386,1.209073115
2.118125832,0.791222437
1.401946792,2.087575671
0,1.320759202
0,1.48136447
0.076283706,1.875950186
1.529132498,-0.379201744
0,1.578791057
0,1.354481811
0,1.398345468
0.067987192,1.357676822
0.616815491,2.337978971
-0.53095695,1.609226883
1.862169379,0.938225466
0.164271344,1.567142737
0.072928868,1.694212932
0,1.646364905
0,2.182068929
1.892104656,3.147025808
2.408694279,3.11589394
0,1.463619934
1.522466857,0
1.686002177,-0.379201744
-0.229926954,1.904660684
0.787997563,2.17510073
1.765476066,0.86190443
0.866663675,1.641823873
0.792759441,1.592814465
1.397241108,0
1.498179557,0
0,1.426932625
1.66967858,0.362106834
1.863253052,2.495834664
1.374091366,0.458688193
1.344633385,2.063874575
1.377056998,2.136851808
-0.22321505,1.374973764
0.832503132,2.204533684
1.015644645,2.086038576
2.050235433,0.319768261
0.769928944,1.850442141
0.746990622,2.057313448
1.085124769,2.364218755
0.071380273,2.109662919
1.028121188,2.891775399
0.246343448,2.028750844
0,1.566419519
1.543898159,0.166351773
1.112208461,2.33610405
1.062698687,1.899623605
1.587819047,-0.10950346
0.705516142,2.190643214
2.286734964,2.939394835
0,1.328373173
1.43789793,2.063968453
2.696552881,1.684570763
0,1.52620876
0.583242315,1.943585566
1.417736605,0
1.273372285,3.288035233
1.542908436,-0.444302542
2.942703014,0
1.051485653,1.945132389
2.414220819,1.065303997
1.690040062,1.039707724
0.584757043,1.641254018
0.646256586,1.963360105
0.743857113,2.493397713
0.848403439,2.080227124
0,1.475709129
0,1.741006958
1.466361882,2.695328371
0,1.425077915
0,1.443555492
1.58105003,2.329268612
0.066420844,1.728155418
0,1.301270051
2.418227228,0
0,1.740429703
0.317989156,1.589298501
1.558971693,2.298014723
0,1.820687755
-0.22321505,1.425628362
1.092582769,2.143537687
0,1.475563627
1.335939072,0
0,1.63063127
1.567951582,2.336929852
1.78833554,-0.143272547
1.262702777,2.433792663
1.556897683,3.104499493
1.452969859,2.92266217
1.040308832,2.906672501
1.203505923,2.290766962
0.866956538,1.780174026
1.814327967,0
1.150173506,2.232820561
1.331525762,0
2.194954384,0
0.378981453,1.558515539
0,1.445661642
0.791821784,1.80546329
0,1.856599419
0,1.667213566
1.329999095,2.262201795
0.377176665,2.104998041
0.946386104,1.670941449
2.274995682,0
0,1.781301963
0.936904992,2.597433823
0.612055237,2.062903764
0,1.332799266
0.074747049,1.71950915
0.308785868,1.903275797
0.165522166,1.613477716
1.747452728,0
1.384985644,2.216030267
0,1.368432241
0,1.279471363
0.374096919,1.769574236
1.58044984,0.650634915
1.408343148,2.935166765
1.430158344,0.501975464
0,1.318026054
0.467287616,1.961739789
0.793054009,1.54804366
0,2.575830639
3.367074017,2.674296666
1.223385057,2.703960892
0,3.033534261
1.107475514,2.496385429
0.775253711,1.836848676
2.81905949,1.517811855
0.989989723,2.228400501
0,2.247075517
2.664616498,0
4.122579088,3.504018015
1.676184323,0
4.086780044,4.691908855
0,1.901261128
1.695435251,0
1.578634076,2.526279794
0,1.747720672
0,1.984018099
0,2.043235191
0,2.159342303
1.767499374,0
3.124401861,1.860869913
3.270818339,2.580093346
1.065021316,2.409828925
0,1.55931988
1.658952097,2.972631026
1.381667243,2.832713766
1.282352075,0
1.718622977,3.47386052
3.635280614,4.898721836
1.465156763,2.456533612
0.932312032,2.342740657
0.513649642,2.140428017
1.412866772,0.33081249
0.249627033,2.120099784
3.280675864,2.366456547
1.082675373,2.001450239
0,2.218142473
1.845352008,3.076344129
2.851545093,2.211882315
0,1.516201454
0.312363343,1.813590824
1.507446538,-0.078171748
1.431850424,0
1.452176796,2.917485852
0.949045223,2.476257572
2.217036444,1.612253259
1.831902166,2.937714281
0.854179224,2.585108517
1.644275579,2.299020648
1.077565504,2.713497572
0.248596694,1.973330086
0.669264716,2.419705378
-0.236181169,1.668887059
1.826512458,0.767023555
-0.53095695,1.426879381
2.032294117,0.367617795
0.243034847,2.373077665
0.319024224,1.5373649
0.83159942,2.74400314
0.724217084,2.192971979
1.531206033,2.28138021
2.057180464,2.82159062
0,1.346217867
3.068495012,3.926465786
3.210624644,3.886309492
1.133571501,2.95235001
3.056464519,3.805230021
0.468754799,2.420141794
1.401656823,2.005900461
0,1.478982439
1.115073764,1.848037586
1.774420173,0
2.192295888,2.964201737
0.427771668,2.252180874
0.425718293,2.123372967
1.212283319,2.180627144
2.374674913,3.489682384
0,1.335139723
2.545072804,1.661503083
0.696192139,2.457201101
1.822369153,3.065538032
1.389087401,2.597163359
0.644942163,2.057697952
2.039906926,2.807329076
0,1.998994521
2.349515615,3.227762837
0.682880794,2.356433884
2.886426371,3.840906572
0.824790475,2.48390998
0.327462743,2.25481846
0,2.564013428
2.290137242,2.950031421
2.566856813,1.73709561
2.457381512,3.599261586
1.078229682,2.861207335
1.952387009,1.320682396
1.504764744,2.385391397
0,1.381575309
0.475252473,2.126497935
0.064848827,1.767629393
-0.216605301,1.441890453
0.811183394,2.354131387
1.879496913,2.704255078
0.770039895,2.282465111
0,1.7884638
1.476504015,2.293886792
0.318146198,1.541450508
0,1.727016939
1.250541289,2.962784735
0,1.691902848
0,3.239479779
1.736588341,2.731550983
1.142526039,1.765064276
0,2.32573039
2.096816456,2.921840453
1.299209634,0
1.073138632,2.552429835
0,2.23366672
1.580484713,2.479108363
1.547189494,2.578483497
2.147933302,3.824050429
2.44746319,3.177430245
0.172162519,1.827086922
2.237456422,3.226384929
0.378844941,2.50136564
0,2.851699911
2.237615387,3.222530595
1.587676782,3.303884626
2.240230191,3.466025528
1.022289807,2.508126125
1.188982083,1.996456323
0.375777045,2.274198132
3.785712315,4.682512387
-0.226282946,1.462551908
2.610973038,4.056860266
0,2.116844711
2.032282615,2.644277194
0.174834171,1.969900701
2.110245493,1.336217974
4.32161896,5.356081582
1.765082188,0
0.831378042,2.654057126
1.645599405,2.828355017
0,2.10930663
0.776173102,2.292207294
2.863994929,1.921579447
2.581558614,3.19633427
0.701145609,2.532015187
2.463190354,1.578334412
2.3562886,1.505296828
2.939236076,3.600518852
2.558163642,3.178625905
2.735002731,3.578766614
0,1.736056539
1.598967153,0.686391033
1.180638611,2.315783199
1.932933608,2.689010174
1.410259318,2.11327555
1.752744634,2.897355984
1.829596328,2.963192943
2.101651731,3.208601569
2.274313764,3.285199176
1.049742027,2.068551325
2.087219677,3.176452866
2.15900126,3.041333617
1.085478933,2.535402131
0,1.791549467
1.933334053,3.032288005
2.140428288,3.192466032
2.361851493,3.370314164
2.193771813,3.103832393
1.649561945,2.70875015
1.48515365,3.052415996
1.866280358,2.848436244
1.625521145,2.635815835
0.619693849,2.328652743
-0.236181169,2.049550364
0,1.441240223
0.77200932,1.691117786
0.067987192,2.287553482
0,1.343048851
1.574292076,0.860746106
0.31341189,1.786473746
1.172206466,2.35313229
0.885829527,2.055740159
0.516084319,2.122562096
1.725759674,2.749937198
0,2.667191847
0,1.830753579
3.573060528,4.717843624
1.117561839,2.317392118
1.153964908,2.298573459
0.17605498,2.216627842
0,2.085637446
0,2.36248436
-0.216605301,2.063545415
0,3.246429255
2.466810975,3.080833138
2.57592509,1.747286134
-0.055910442,1.589067098
0.590210335,2.379279391
1.400193611,2.105160028
1.292555108,2.212842047
0.507035516,1.892179669
0,2.645839397
1.517606616,0
3.224029547,2.410563344
2.191574162,3.591285827
-0.053466092,1.44943086
0,1.90040215
1.46677671,2.120980485
0.901653609,1.708294521
0,1.822313848
2.335562765,0
1.935933495,0
2.422492838,0
1.454027186,0
0.424220991,1.701351244
0.642301323,1.953563319
1.655337184,0
1.636320789,0
0.372410269,1.552949956
0.24841237,1.556529971
2.542642237,3.303739085
0,1.610499252
0,1.519784903
1.665501814,2.519794355
1.811977268,2.430699636
1.271029812,1.935624278
1.895074359,0.588979689
1.041954334,1.921145277
1.418846601,0.061076839
0.793695078,1.66574396
0,1.560179868
1.253841856,0
1.788850468,0
0,1.786380996
1.420803862,0
1.231571657,2.065145354
0,1.553658994
1.430354778,0
0,1.406069038
0,1.36844446
1.151230498,2.203725229
1.642693089,3.52348736
0,1.64627953
-0.049349587,1.642181756
0.814349298,1.596570418
1.694713138,0.439181327
0.836175401,2.357451692
1.256371541,3.045498947
1.547829974,-0.078171748
2.123332295,2.802017005
1.53460227,0
0.830963762,2.652545062
1.389034057,0
1.360446299,2.242047312
1.020075634,2.29996153
0,1.568485649
0,1.583916258
1.698747429,0.479525235
2.184795669,1.542091589
0,1.507183396
0.54901834,2.016897709
0.51007278,2.300879584
1.598338082,0
0,1.985931972
1.75534901,2.40571312
0,1.518322435
-0.216605301,2.42161578
1.979197604,1.0190282
0,1.952657409
1.142502512,2.111257078
0.831011967,1.66064871
0,2.963156341
0.798343262,1.888499836
2.84001625,3.886493756
1.822726856,2.972854647
2.247339429,3.266598591
-0.53095695,1.439291468
1.761651727,0
1.781061292,0
1.502655777,2.207809722
1.896164466,2.561588303
0,1.646567666
1.121298522,1.997151842
0.963157472,1.830200303
0.749718361,2.197879082
1.041004611,1.941411519
0,1.323874625
-0.53095695,2.211594873
0.54901834,1.480727212
0.81261348,1.844703824
0.547373444,1.682324554
0.731148805,1.963128411
1.78427692,-0.379201744
0.731548867,2.105735565
0.067987192,1.72848947
1.058495516,1.894222244
1.423300436,2.173471123
1.640091858,0.965141586
1.899571647,0.906515424
0,1.540827817
0.879980376,2.289561328
1.648750879,0.916829736
1.062856927,1.772984795
0.421334639,1.618494145
2.633832975,0
2.423553539,0
2.102501988,2.917657105
1.675039524,-0.379201744
0,2.027260586
1.526319404,2.156082012
0.378844941,1.637886391
2.261923635,2.99050339
0.072928868,1.603472957
0,1.485663357
0,1.423668636
0.795560325,1.555957303
1.714134755,2.417956964
0.870640216,2.031336503
1.122201443,1.910405545
0.6997529,2.033526143
0,2.09860288
0,1.432372075
0,2.040544129
1.929574841,1.243276067
0,1.680481254
0.246343448,1.801989048
2.171374078,0
1.356011732,0
1.362520167,0
1.536997711,2.858191221
0.250838308,2.329293767
0,1.667535029
0.084424695,2.382888876
0.950555338,1.944391586
0,1.511619835
0.793400944,1.96914591
0,1.907604704
0,1.853113489
0,2.643104091
0,2.488498564
0,2.391661349
-0.229926954,1.610612947
1.083511342,1.806656077
0,1.266525023
0.779798911,2.30604827
2.666440649,3.275861364
1.01599726,1.955316285
0,2.332797412
0.923980174,2.510104846
0.55168493,1.666669987
0,1.43407386
2.134035877,1.030796863
-0.517635296,1.553375985
1.429145764,2.193492046
0,1.637803532
1.620782471,0.363992453
1.757363192,0.847488504
0.865463629,2.483826573
1.607021284,2.294235078
1.686894782,2.38193353
0.512527536,1.527541269
1.944567266,-0.143272547
1.437351985,2.143960232
1.681630581,0.767395494
0.373958863,1.835115856
0.882512696,2.083269785
1.094819552,1.871969646
1.637210052,0
0,1.466058284
1.015613134,2.908648197
1.64245513,-0.379201744
1.282161149,0
1.101587462,2.509555164
0,1.614627643
1.412334691,2.80228934
0,1.377554359
0,2.428682647
2.206083212,2.964467499
1.426714429,0
1.227783736,1.909520106
0,1.350926247
0.07447196,1.688040787
1.32478647,0
0.725312477,1.653170598
1.681213055,0
2.859699773,1.771665361
0.170930703,1.561552283
0.314457912,1.578154631
1.176530718,2.115364393
1.906234917,2.853989077
1.14195183,1.836829489
0.46530134,1.842605557
1.552105152,2.379243903
1.993258983,2.936965757
1.522928809,2.971332382
0.645430017,1.831410735
1.696674373,0
0,1.966320334
-0.233042803,1.890692401
1.474898817,0.478080792
0.77422251,2.179241083
0.510637376,1.548380797
2.355804834,0
0.770970378,1.851284691
1.013782335,2.320712953
0.473192514,2.319817447
0,1.564493067
1.933427415,2.641172755
1.777822021,2.615717675
-0.537211165,1.545002231
1.237137556,2.828988108
1.549669051,0.271841987
1.208190445,2.042225722
0,1.501495879
0,1.789684
-0.53095695,1.375695125
0,1.358663302
0,1.718414491
1.375100234,-0.444302542
1.693493153,0
1.352176194,0.191526535
1.026686512,1.828857449
1.336261335,2.541565725
1.617272889,0.78534043
0.311471734,1.836252239
1.684566642,2.334319702
0,1.824043047
0.548501528,1.859751976
2.344307796,0.782213216
0.882991734,1.616628109
1.269631538,2.047945325
1.596722993,0
0.86907163,1.758361162
1.105851074,2.374443737
1.522405463,2.703936192
0.799318814,1.95188367
1.133326573,2.014972508
0.726343778,2.088755189
1.049223404,1.950576966
0,1.973431648
2.543141818,1.627768388
1.565293322,0
0,1.620852826
0.475754954,1.675029643
1.072000374,1.848580717
1.194547465,1.954224775
0,1.610937143
0.898307394,2.310745848
1.254710951,0
1.553753606,0
0.946009149,2.048402372
0.701275597,1.90065775
0.320931006,2.057762398
0.515427086,1.668006319
2.823064884,0.650634915
1.605577024,0.415535785
0.5549362,2.172752637
1.527847731,0
0.548501528,1.770200684
0.799950708,2.416055292
0.36745084,1.859408418
1.015613134,2.434059639
0.81299539,1.994394927
0,1.959650507
0.553915974,2.08603479
1.539819942,0.737537122
2.013824926,0.890532997
0,3.204053936
0,1.485084921
1.563659102,0
1.38768734,0
1.638639605,0
1.402722562,-0.379201744
-0.537211165,1.692843627
1.677779915,2.716452034
1.134022613,1.803909448
0.909823734,2.557155736
0.675898901,1.558575618
0.067987192,1.546434297
0,1.600486446
1.178518089,1.841770547
2.55781863,1.544019835
2.147898634,0.737138699
1.284968934,0
2.961107161,1.826922063
1.326621984,2.038405294
0,1.280454129
1.617697256,2.408589435
0,1.33121858
0,1.395505832
0.423531996,1.830576121
0,2.334468608
1.482892621,0
1.502655128,0
0.748030121,2.100593851
1.680199631,0
0.557150646,1.709844909
0.17605498,1.886487942
1.383724301,0
1.506843825,0
1.168336792,2.871408724
2.321887565,1.137083474
0,1.349643107
0,1.300972342
0.999339832,1.924385241
1.750777253,2.837310865
1.883557416,-0.134678222
2.49990401,1.770150886
0,2.616829582
0.373958863,1.803294034
1.54629995,0
2.487702879,1.591169179
1.64818015,2.507826443
1.724927564,2.473824512
0.170930703,1.836788081
1.762760117,2.70505732
1.590441202,2.341819083
0,1.941186264
1.688626793,2.33263121
1.336956303,0
0.616294392,1.706244257
0.165522166,1.614593134
1.447177424,2.289474379
2.094714613,0
0.728240445,1.682686056
0,1.498136207
0,1.522343001
0.751839752,1.607271317
1.575503443,0.600235065
1.298257704,0
0,1.851570916
0.868373674,2.381130073
1.071817746,1.756562732
0,1.737452319
0,1.372907046
1.685974827,0
1.968600856,2.622553416
1.122940141,1.981190312
0.792411993,2.030652214
0,2.262680256
0.788157198,2.291109151
1.686733192,0
2.37664721,1.054829161
0.315343418,1.334247005
-0.22321505,2.34325224
1.603314718,0
1.534054611,0.766279075
1.653138976,2.966282501
1.893921764,2.571459004
2.177498234,2.973182765
0,1.696714317
1.929889338,2.699731527
1.594337535,0
0,1.864002092
1.299085006,-0.444302542
0.471850499,1.708018638
0.974629508,1.802615273
0,1.672801481
1.932278222,0.755637268
1.38002341,0.236620202
0.749776482,1.611689457
0,2.546011893
1.247312651,2.022111882
1.497608908,0
1.243194122,2.306350047
1.633092676,-0.143272547
1.401716381,0
0.549534537,1.729372127
2.298294913,1.68769742
1.209873309,0
1.657686127,0.174970129
1.627290687,0
1.930150209,3.183045147
0.773914883,1.941620429
0.320931006,1.817998434
1.808629079,0
1.595865967,0
1.397336092,0
0.700052624,1.879639
1.000815501,1.83862807
0.253906204,1.639936455
0.7719541,1.450866488
1.573290196,2.574848692
-0.057995148,1.375523869
1.501578277,0.166351773
0,1.982233761
0,1.326455363
0.62239743,2.297755621
0.619176194,1.445515947
0.370717042,1.650106101
1.931245618,3.255483365
1.560353551,0
0,2.026100917
0.905469755,2.085152722
0.369017188,1.888175706
0.900152207,1.680469297
1.831651456,3.290870314
1.309560332,0
-0.233042803,1.354385687
1.104862161,2.924110255
1.091494411,2.785079371
1.694473937,2.596098236
2.010322321,0
1.481754797,0.480151538
0,1.603074578
0,1.926232754
1.554627295,0
0,1.547011611
-0.53095695,1.701772405
0.617777065,1.698240313
1.286922882,3.139516612
0.067987192,1.568258253
0,1.497739557
0,1.584399267
0.252885978,1.815265035
2.155225175,0.954541059
1.467213423,2.159057046
-0.053835695,1.897718792
0.812100465,1.963442382
3.146058782,2.419052599
0.072928868,1.994191789
1.925811179,0.432211302
2.152119689,1.148343754
2.682767189,1.698268735
0,1.442645285
1.982467071,2.856884078
0.974435616,1.713719547
-0.22321505,1.688162914
0.938706092,1.966244724
1.497029139,2.230863288
1.803781584,2.676664746
0.641049513,2.742401229
1.574030934,2.199535079
0.933280228,1.891622978
1.855463924,2.5512357
-0.53095695,1.340863048
0,1.570877453
0,1.565535919
0.320931006,1.553368003
1.201609378,2.234376264
1.028555591,2.204551318
0,1.580277515
1.361978523,0
1.294480919,0
1.572167061,0
0,1.464318434
0.833625315,2.233244711
0.699322435,1.963527748
0.946666802,2.246639048
1.806059505,1.188265228
0.772990694,2.436699487
0,1.582236957
0.75048467,1.546348238
0.468643783,1.757340435
0.066420844,1.671058591
0.724278721,1.651302452
0,1.656286792
1.474184278,0
0.931922655,1.852496376
0,1.55119135
1.14408949,2.369599116
1.635924836,0
0,1.29501104
1.288395496,0
1.397336092,0
1.308688582,1.947063869
1.430446901,0
0,1.283093475
1.066234082,1.863045407
0.377313702,1.556574536
0,1.698056646
0.245119554,1.909716873
0.547188162,2.173132491
0.249627033,1.938994534
-0.517635296,1.635900905
0,1.812804021
0,1.494480721
0,1.336692986
0.380506833,2.198117266
0.544586959,1.747839163
1.675159994,0.999819341
1.388048246,0
1.568904702,0
-0.517635296,1.294929543
0,2.167597066
0.314457912,2.050313253
1.615851783,0
-0.040514042,1.983117441
-0.53095695,2.199067653
0,1.643086235
0.178702867,1.740591189
1.565446123,0
-0.229926954,1.511820719
1.355104525,2.234119363
0,1.370947208
0,1.507062557
0.701509328,2.706077452
0.827790975,2.618108372
0.424220991,1.787883101
0,1.351494945
1.604565906,0
0,2.429455202
0,1.524191191
0,1.465388375
0.589185673,2.020327889
0.747644964,1.589641704
1.400191072,0
0.581722285,2.018392358
0.90138324,1.804228651
0.470614866,1.840100995
0.249627033,1.657828049
3.839250374,3.167752305
1.758032089,0.556143762
1.094031396,1.944939292
0.787997563,2.340265482
1.679104018,2.641834408
1.882164496,0.656242797
0.511864894,2.00620082
0.378079996,1.619153757
1.185800704,1.807384606
2.414126036,1.53950547
1.860368422,0
3.242609604,2.586697965
0.988577361,2.551699369
1.840675602,0.363992453
1.123353253,1.946670543
2.732655258,0
1.276503338,1.894018302
1.050097134,1.789796177
2.126123154,0
1.470552293,0
2.245968661,1.417192705
-0.53095695,1.610983503
1.794623793,0
0,1.378441538
0,1.334146199
0.77200932,2.304579994
0.178702867,1.64383847
0.067987192,2.029295804
1.406438149,2.203237497
1.014490308,2.755717642
1.296759915,2.164040262
0,1.786843187
0.064848827,1.961303493
-0.229926954,1.623432963
1.217820834,1.886734757
1.322942185,0.271841987
0.988765043,1.867715043
0.617777065,1.614772359
1.048569888,1.883898693
-0.216605301,1.441880211
0.312363343,1.825129357
-0.517635296,1.70840558
0,1.289078413
-0.053835695,2.021554376
0.470614866,1.664922414
0,2.016612078
0,1.343812256
0,1.58967571
-0.229926954,1.876817625
1.80193009,0
2.49005059,0
1.233254262,0
0,1.512869801
-0.051402962,1.73303499
0.651955426,2.452680919
1.4912261,0.038567118
1.684411366,0
1.279646295,0
0,1.403802065
0,2.089208854
1.758725841,0
1.703705654,0
1.456348853,0
2.12928167,0
2.308228758,1.625193808
1.15913061,1.99609016
1.285598664,0
1.663646086,2.298457264
0,1.594467958
2.18681933,0.907756588
1.507426871,2.514923618
1.239556724,0
2.695387001,2.032627806
1.528281971,-0.134678222
1.409148276,-0.444302542
0.071380273,1.336880256
